date,district,rain_mm,api_mm
1966-07-01,Firozpur,0.0,20.385
1966-07-02,Firozpur,1.475,19.822
1966-07-03,Firozpur,5.499,23.339
1966-07-04,Firozpur,5.588,26.593
1966-07-05,Firozpur,7.623,31.557
1966-07-06,Firozpur,0.128,28.529
1966-07-07,Firozpur,0.0,25.677
1966-07-08,Firozpur,0.0,23.109
1966-07-09,Firozpur,0.0,20.798
1966-07-10,Firozpur,0.0,18.718
1966-07-11,Firozpur,0.0,16.846
1966-07-12,Firozpur,0.067,15.229
1966-07-13,Firozpur,3.965,17.671
1966-07-14,Firozpur,5.604,21.508
1966-07-15,Firozpur,0.0,19.357
1966-07-16,Firozpur,0.0,17.421
1966-07-17,Firozpur,0.0,15.679
1966-07-18,Firozpur,0.0,14.111
1966-07-19,Firozpur,0.0,12.7
1966-07-20,Firozpur,0.0,11.43
1966-07-21,Firozpur,0.922,11.209
1966-07-22,Firozpur,3.999,14.087
1966-07-23,Firozpur,0.337,13.016
1966-07-24,Firozpur,4.022,15.736
1966-07-25,Firozpur,1.534,15.697
1966-07-26,Firozpur,0.516,14.643
1966-07-27,Firozpur,9.655,22.834
1966-07-28,Firozpur,2.23,22.781
1966-07-29,Firozpur,8.785,29.288
1966-07-30,Firozpur,0.061,26.42
1966-07-31,Firozpur,0.856,24.634
1966-08-01,Firozpur,30.111,52.282
1966-08-02,Firozpur,0.827,47.881
1966-08-03,Firozpur,19.341,62.434
1966-08-04,Firozpur,1.94,58.131
1966-08-05,Firozpur,0.218,52.536
1966-08-06,Firozpur,0.362,47.644
1966-08-07,Firozpur,2.932,45.812
1966-08-08,Firozpur,11.679,52.91
1966-08-09,Firozpur,1.655,49.274
1966-08-10,Firozpur,2.823,47.17
1966-08-11,Firozpur,4.625,47.078
1966-08-12,Firozpur,2.845,45.215
1966-08-13,Firozpur,0.814,41.507
1966-08-14,Firozpur,0.0,37.356
1966-08-15,Firozpur,0.291,33.912
1966-08-16,Firozpur,3.56,34.08
1966-08-17,Firozpur,0.96,31.633
1966-08-18,Firozpur,0.235,28.705
1966-08-19,Firozpur,1.645,27.48
1966-08-20,Firozpur,5.402,30.134
1966-08-21,Firozpur,0.0,27.12
1966-08-22,Firozpur,0.0,24.408
1966-08-23,Firozpur,0.08,22.047
1966-08-24,Firozpur,0.0,19.843
1966-08-25,Firozpur,0.0,17.858
1966-08-26,Firozpur,0.0,16.072
1966-08-27,Firozpur,0.0,14.465
1966-08-28,Firozpur,0.0,13.019
1966-08-29,Firozpur,0.0,11.717
1966-08-30,Firozpur,0.0,10.545
1966-08-31,Firozpur,0.0,9.491
1966-09-01,Firozpur,0.0,8.542
1966-09-02,Firozpur,0.343,8.03
1966-09-03,Firozpur,0.002,7.229
1966-09-04,Firozpur,3.064,9.57
1966-09-05,Firozpur,4.944,13.557
1966-09-06,Firozpur,22.531,34.732
1966-09-07,Firozpur,18.132,49.391
1966-09-08,Firozpur,76.623,121.074
1966-09-09,Firozpur,27.593,136.56
1966-09-10,Firozpur,0.0,122.904
1966-09-11,Firozpur,0.0,110.613
1966-09-12,Firozpur,0.0,99.552
1966-09-13,Firozpur,0.0,89.597
1966-09-14,Firozpur,0.0,80.637
1966-09-15,Firozpur,0.0,72.574
1966-09-16,Firozpur,0.0,65.316
1966-09-17,Firozpur,0.0,58.785
1966-09-18,Firozpur,16.035,68.941
1966-09-19,Firozpur,7.229,69.276
1966-09-20,Firozpur,0.484,62.832
1966-09-21,Firozpur,0.0,56.549
1966-09-22,Firozpur,6.312,57.206
1966-09-23,Firozpur,0.0,51.485
1966-09-24,Firozpur,0.448,46.785
1966-09-25,Firozpur,0.0,42.107
1966-09-26,Firozpur,0.075,37.971
1966-09-27,Firozpur,0.0,34.174
1966-09-28,Firozpur,0.0,30.756
1966-09-29,Firozpur,0.0,27.681
1966-09-30,Firozpur,0.0,24.913
1966-10-01,Firozpur,0.008,22.43
1966-10-02,Firozpur,0.002,20.189
1966-10-03,Firozpur,2.572,20.742
1966-10-04,Firozpur,1.268,19.936
1966-10-05,Firozpur,4.122,22.064
1966-10-06,Firozpur,0.0,19.858
1966-10-07,Firozpur,2.5,20.373
1966-10-08,Firozpur,0.0,18.335
1966-10-09,Firozpur,0.0,16.502
1966-10-10,Firozpur,0.0,14.852
1967-05-20,Firozpur,0.0,0.399
1967-05-21,Firozpur,0.0,0.359
1967-05-22,Firozpur,0.0,0.323
1967-05-23,Firozpur,0.0,0.291
1967-05-24,Firozpur,0.0,0.262
1967-05-25,Firozpur,0.125,0.361
1967-05-26,Firozpur,0.223,0.548
1967-05-27,Firozpur,0.0,0.493
1967-05-28,Firozpur,0.0,0.444
1967-05-29,Firozpur,0.0,0.399
1967-05-30,Firozpur,0.0,0.36
1967-05-31,Firozpur,0.0,0.324
1967-06-01,Firozpur,0.0,0.291
1967-06-02,Firozpur,0.0,0.262
1967-06-03,Firozpur,0.0,0.236
1967-06-04,Firozpur,0.0,0.212
1967-06-05,Firozpur,0.0,0.191
1967-06-06,Firozpur,0.0,0.172
1967-06-07,Firozpur,0.0,0.155
1967-06-08,Firozpur,0.0,0.139
1967-06-09,Firozpur,0.0,0.125
1967-06-10,Firozpur,0.002,0.115
1967-06-11,Firozpur,0.0,0.103
1967-06-12,Firozpur,0.0,0.093
1967-06-13,Firozpur,0.0,0.084
1967-06-14,Firozpur,0.0,0.075
1967-06-15,Firozpur,0.32,0.388
1967-06-16,Firozpur,2.05,2.399
1967-06-17,Firozpur,2.207,4.366
1967-06-18,Firozpur,0.0,3.929
1967-06-19,Firozpur,0.0,3.536
1967-06-20,Firozpur,0.0,3.183
1967-06-21,Firozpur,0.0,2.864
1967-06-22,Firozpur,0.0,2.578
1967-06-23,Firozpur,0.0,2.32
1967-06-24,Firozpur,0.0,2.088
1967-06-25,Firozpur,0.0,1.879
1967-06-26,Firozpur,0.0,1.691
1967-06-27,Firozpur,0.0,1.522
1967-06-28,Firozpur,0.0,1.37
1967-06-29,Firozpur,0.0,1.233
1967-06-30,Firozpur,0.0,1.11
1967-07-01,Firozpur,0.046,1.045
1967-07-02,Firozpur,3.757,4.698
1967-07-03,Firozpur,0.0,4.228
1967-07-04,Firozpur,4.933,8.738
1967-07-05,Firozpur,22.385,30.249
1967-07-06,Firozpur,10.312,37.536
1967-07-07,Firozpur,2.583,36.365
1967-07-08,Firozpur,3.591,36.32
1967-07-09,Firozpur,0.046,32.734
1967-07-10,Firozpur,0.013,29.473
1967-07-11,Firozpur,1.286,27.812
1967-07-12,Firozpur,2.706,27.737
1967-07-13,Firozpur,0.0,24.963
1967-07-14,Firozpur,0.007,22.474
1967-07-15,Firozpur,0.0,20.227
1967-07-16,Firozpur,0.0,18.204
1967-07-17,Firozpur,0.0,16.384
1967-07-18,Firozpur,0.0,14.745
1967-07-19,Firozpur,0.284,13.555
1967-07-20,Firozpur,2.682,14.881
1967-07-21,Firozpur,0.0,13.393
1967-07-22,Firozpur,0.306,12.36
1967-07-23,Firozpur,0.0,11.124
1967-07-24,Firozpur,0.217,10.228
1967-07-25,Firozpur,0.338,9.544
1967-07-26,Firozpur,1.751,10.341
1967-07-27,Firozpur,13.329,22.635
1967-07-28,Firozpur,1.143,21.514
1967-07-29,Firozpur,12.688,32.051
1967-07-30,Firozpur,0.0,28.846
1967-07-31,Firozpur,0.643,26.605
1967-08-01,Firozpur,0.167,24.111
1967-08-02,Firozpur,0.0,21.7
1967-08-03,Firozpur,0.172,19.702
1967-08-04,Firozpur,0.825,18.557
1967-08-05,Firozpur,3.04,19.741
1967-08-06,Firozpur,25.308,43.076
1967-08-07,Firozpur,1.06,39.828
1967-08-08,Firozpur,0.744,36.589
1967-08-09,Firozpur,14.201,47.131
1967-08-10,Firozpur,0.94,43.358
1967-08-11,Firozpur,0.0,39.022
1967-08-12,Firozpur,0.212,35.332
1967-08-13,Firozpur,0.045,31.844
1967-08-14,Firozpur,0.605,29.264
1967-08-15,Firozpur,4.242,30.58
1967-08-16,Firozpur,15.034,42.557
1967-08-17,Firozpur,28.899,67.2
1967-08-18,Firozpur,3.152,63.631
1967-08-19,Firozpur,0.0,57.268
1967-08-20,Firozpur,0.027,51.568
1967-08-21,Firozpur,5.745,52.156
1967-08-22,Firozpur,1.375,48.315
1967-08-23,Firozpur,1.706,45.19
1967-08-24,Firozpur,3.38,44.051
1967-08-25,Firozpur,0.304,39.95
1967-08-26,Firozpur,9.627,45.582
1967-08-27,Firozpur,0.0,41.024
1967-08-28,Firozpur,0.919,37.841
1967-08-29,Firozpur,0.0,34.057
1967-08-30,Firozpur,0.0,30.651
1967-08-31,Firozpur,0.007,27.593
1967-09-01,Firozpur,0.989,25.823
1967-09-02,Firozpur,0.0,23.24
1967-09-03,Firozpur,0.027,20.943
1967-09-04,Firozpur,1.839,20.688
1967-09-05,Firozpur,1.696,20.315
1967-09-06,Firozpur,0.0,18.284
1967-09-07,Firozpur,0.0,16.455
1967-09-08,Firozpur,0.0,14.81
1967-09-09,Firozpur,0.0,13.329
1967-09-10,Firozpur,0.031,12.027
1967-09-11,Firozpur,4.058,14.882
1967-09-12,Firozpur,5.544,18.938
1967-09-13,Firozpur,2.332,19.377
1967-09-14,Firozpur,2.069,19.508
1967-09-15,Firozpur,4.316,21.873
1967-09-16,Firozpur,6.034,25.72
1967-09-17,Firozpur,0.036,23.185
1967-09-18,Firozpur,0.0,20.866
1967-09-19,Firozpur,1.773,20.552
1967-09-20,Firozpur,0.0,18.497
1967-09-21,Firozpur,0.0,16.647
1967-09-22,Firozpur,0.0,14.983
1967-09-23,Firozpur,0.0,13.484
1967-09-24,Firozpur,0.0,12.136
1967-09-25,Firozpur,0.0,10.922
1967-09-26,Firozpur,0.0,9.83
1967-09-27,Firozpur,0.0,8.847
1967-09-28,Firozpur,0.0,7.962
1967-09-29,Firozpur,0.0,7.166
1967-09-30,Firozpur,0.0,6.45
1967-10-01,Firozpur,0.0,5.805
1967-10-02,Firozpur,0.0,5.224
1967-10-03,Firozpur,0.0,4.702
1967-10-04,Firozpur,0.0,4.232
1967-10-05,Firozpur,0.0,3.808
1967-10-06,Firozpur,0.0,3.428
1967-10-07,Firozpur,0.0,3.085
1967-10-08,Firozpur,0.0,2.776
1967-10-09,Firozpur,0.0,2.499
1967-10-10,Firozpur,0.0,2.249
1968-05-20,Firozpur,0.0,0.469
1968-05-21,Firozpur,0.0,0.422
1968-05-22,Firozpur,1.236,1.616
1968-05-23,Firozpur,0.0,1.454
1968-05-24,Firozpur,0.0,1.309
1968-05-25,Firozpur,0.0,1.178
1968-05-26,Firozpur,0.25,1.31
1968-05-27,Firozpur,0.0,1.179
1968-05-28,Firozpur,0.0,1.061
1968-05-29,Firozpur,0.0,0.955
1968-05-30,Firozpur,0.0,0.86
1968-05-31,Firozpur,0.0,0.774
1968-06-01,Firozpur,0.0,0.696
1968-06-02,Firozpur,0.0,0.627
1968-06-03,Firozpur,0.0,0.564
1968-06-04,Firozpur,0.0,0.508
1968-06-05,Firozpur,0.0,0.457
1968-06-06,Firozpur,0.0,0.411
1968-06-07,Firozpur,0.0,0.37
1968-06-08,Firozpur,0.0,0.333
1968-06-09,Firozpur,0.0,0.3
1968-06-10,Firozpur,0.0,0.27
1968-06-11,Firozpur,4.158,4.401
1968-06-12,Firozpur,9.069,13.03
1968-06-13,Firozpur,0.105,11.832
1968-06-14,Firozpur,0.0,10.649
1968-06-15,Firozpur,0.0,9.584
1968-06-16,Firozpur,0.0,8.626
1968-06-17,Firozpur,0.0,7.763
1968-06-18,Firozpur,0.0,6.987
1968-06-19,Firozpur,0.0,6.288
1968-06-20,Firozpur,0.0,5.659
1968-06-21,Firozpur,0.0,5.093
1968-06-22,Firozpur,0.0,4.584
1968-06-23,Firozpur,0.0,4.126
1968-06-24,Firozpur,0.0,3.713
1968-06-25,Firozpur,0.0,3.342
1968-06-26,Firozpur,0.0,3.008
1968-06-27,Firozpur,0.011,2.717
1968-06-28,Firozpur,10.21,12.656
1968-06-29,Firozpur,0.0,11.39
1968-06-30,Firozpur,0.0,10.251
1968-07-01,Firozpur,0.01,9.236
1968-07-02,Firozpur,0.0,8.312
1968-07-03,Firozpur,0.001,7.482
1968-07-04,Firozpur,0.603,7.337
1968-07-05,Firozpur,0.053,6.656
1968-07-06,Firozpur,0.0,5.991
1968-07-07,Firozpur,0.0,5.392
1968-07-08,Firozpur,7.72,12.572
1968-07-09,Firozpur,9.911,21.226
1968-07-10,Firozpur,9.22,28.323
1968-07-11,Firozpur,0.346,25.836
1968-07-12,Firozpur,0.016,23.269
1968-07-13,Firozpur,5.433,26.376
1968-07-14,Firozpur,3.047,26.785
1968-07-15,Firozpur,1.85,25.956
1968-07-16,Firozpur,0.0,23.361
1968-07-17,Firozpur,1.587,22.611
1968-07-18,Firozpur,2.256,22.606
1968-07-19,Firozpur,14.944,35.289
1968-07-20,Firozpur,25.129,56.889
1968-07-21,Firozpur,18.312,69.512
1968-07-22,Firozpur,0.047,62.609
1968-07-23,Firozpur,14.886,71.233
1968-07-24,Firozpur,3.23,67.34
1968-07-25,Firozpur,0.0,60.606
1968-07-26,Firozpur,0.0,54.545
1968-07-27,Firozpur,0.0,49.091
1968-07-28,Firozpur,0.076,44.258
1968-07-29,Firozpur,0.149,39.981
1968-07-30,Firozpur,0.023,36.006
1968-07-31,Firozpur,0.324,32.729
1968-08-01,Firozpur,0.298,29.754
1968-08-02,Firozpur,0.163,26.942
1968-08-03,Firozpur,0.195,24.443
1968-08-04,Firozpur,4.783,26.781
1968-08-05,Firozpur,3.083,27.186
1968-08-06,Firozpur,0.699,25.167
1968-08-07,Firozpur,0.0,22.65
1968-08-08,Firozpur,1.603,21.988
1968-08-09,Firozpur,0.023,19.812
1968-08-10,Firozpur,0.0,17.831
1968-08-11,Firozpur,0.0,16.048
1968-08-12,Firozpur,8.02,22.463
1968-08-13,Firozpur,8.784,29.001
1968-08-14,Firozpur,1.331,27.432
1968-08-15,Firozpur,2.203,26.892
1968-08-16,Firozpur,0.609,24.812
1968-08-17,Firozpur,0.0,22.331
1968-08-18,Firozpur,0.0,20.098
1968-08-19,Firozpur,8.709,26.796
1968-08-20,Firozpur,0.297,24.414
1968-08-21,Firozpur,0.0,21.972
1968-08-22,Firozpur,0.0,19.775
1968-08-23,Firozpur,0.0,17.798
1968-08-24,Firozpur,0.0,16.018
1968-08-25,Firozpur,0.045,14.461
1968-08-26,Firozpur,0.0,13.015
1968-08-27,Firozpur,0.0,11.713
1968-08-28,Firozpur,0.0,10.542
1968-08-29,Firozpur,0.0,9.488
1968-08-30,Firozpur,0.0,8.539
1968-08-31,Firozpur,0.0,7.685
1968-09-01,Firozpur,0.0,6.917
1968-09-02,Firozpur,0.0,6.225
1968-09-03,Firozpur,0.0,5.602
1968-09-04,Firozpur,0.0,5.042
1968-09-05,Firozpur,0.0,4.538
1968-09-06,Firozpur,0.0,4.084
1968-09-07,Firozpur,0.0,3.676
1968-09-08,Firozpur,0.0,3.308
1968-09-09,Firozpur,0.0,2.977
1968-09-10,Firozpur,0.0,2.68
1968-09-11,Firozpur,0.0,2.412
1968-09-12,Firozpur,0.0,2.171
1968-09-13,Firozpur,0.0,1.953
1968-09-14,Firozpur,0.0,1.758
1968-09-15,Firozpur,0.0,1.582
1968-09-16,Firozpur,0.0,1.424
1968-09-17,Firozpur,0.0,1.282
1968-09-18,Firozpur,0.0,1.153
1968-09-19,Firozpur,0.0,1.038
1968-09-20,Firozpur,0.0,0.934
1968-09-21,Firozpur,0.0,0.841
1968-09-22,Firozpur,0.0,0.757
1968-09-23,Firozpur,0.0,0.681
1968-09-24,Firozpur,0.0,0.613
1968-09-25,Firozpur,0.0,0.552
1968-09-26,Firozpur,0.0,0.497
1968-09-27,Firozpur,0.0,0.447
1968-09-28,Firozpur,0.0,0.402
1968-09-29,Firozpur,0.0,0.362
1968-09-30,Firozpur,0.0,0.326
1968-10-01,Firozpur,0.0,0.293
1968-10-02,Firozpur,0.0,0.264
1968-10-03,Firozpur,0.0,0.237
1968-10-04,Firozpur,0.0,0.214
1968-10-05,Firozpur,0.004,0.196
1968-10-06,Firozpur,0.0,0.177
1968-10-07,Firozpur,0.177,0.336
1968-10-08,Firozpur,0.127,0.429
1968-10-09,Firozpur,1.091,1.477
1968-10-10,Firozpur,0.0,1.33
1969-05-20,Firozpur,0.003,8.198
1969-05-21,Firozpur,0.0,7.378
1969-05-22,Firozpur,0.582,7.222
1969-05-23,Firozpur,0.0,6.5
1969-05-24,Firozpur,0.171,6.021
1969-05-25,Firozpur,0.0,5.419
1969-05-26,Firozpur,0.0,4.877
1969-05-27,Firozpur,0.0,4.39
1969-05-28,Firozpur,0.0,3.951
1969-05-29,Firozpur,0.0,3.556
1969-05-30,Firozpur,0.0,3.2
1969-05-31,Firozpur,0.0,2.88
1969-06-01,Firozpur,0.0,2.592
1969-06-02,Firozpur,0.0,2.333
1969-06-03,Firozpur,0.0,2.1
1969-06-04,Firozpur,0.0,1.89
1969-06-05,Firozpur,0.701,2.402
1969-06-06,Firozpur,0.0,2.162
1969-06-07,Firozpur,0.0,1.946
1969-06-08,Firozpur,0.0,1.751
1969-06-09,Firozpur,0.0,1.576
1969-06-10,Firozpur,0.0,1.418
1969-06-11,Firozpur,1.742,3.019
1969-06-12,Firozpur,0.0,2.717
1969-06-13,Firozpur,0.0,2.445
1969-06-14,Firozpur,2.481,4.682
1969-06-15,Firozpur,0.0,4.214
1969-06-16,Firozpur,0.0,3.792
1969-06-17,Firozpur,0.0,3.413
1969-06-18,Firozpur,0.0,3.072
1969-06-19,Firozpur,0.0,2.765
1969-06-20,Firozpur,0.0,2.488
1969-06-21,Firozpur,0.0,2.239
1969-06-22,Firozpur,0.0,2.015
1969-06-23,Firozpur,0.0,1.814
1969-06-24,Firozpur,0.03,1.662
1969-06-25,Firozpur,0.0,1.496
1969-06-26,Firozpur,0.0,1.347
1969-06-27,Firozpur,0.0,1.212
1969-06-28,Firozpur,0.447,1.538
1969-06-29,Firozpur,2.139,3.522
1969-06-30,Firozpur,0.812,3.982
1969-07-01,Firozpur,1.933,5.517
1969-07-02,Firozpur,0.0,4.965
1969-07-03,Firozpur,0.0,4.469
1969-07-04,Firozpur,0.0,4.022
1969-07-05,Firozpur,0.045,3.665
1969-07-06,Firozpur,0.0,3.298
1969-07-07,Firozpur,0.0,2.968
1969-07-08,Firozpur,0.011,2.682
1969-07-09,Firozpur,0.063,2.477
1969-07-10,Firozpur,0.0,2.23
1969-07-11,Firozpur,0.061,2.067
1969-07-12,Firozpur,0.064,1.925
1969-07-13,Firozpur,0.0,1.732
1969-07-14,Firozpur,0.321,1.88
1969-07-15,Firozpur,5.734,7.426
1969-07-16,Firozpur,0.076,6.759
1969-07-17,Firozpur,2.322,8.405
1969-07-18,Firozpur,1.218,8.782
1969-07-19,Firozpur,0.0,7.904
1969-07-20,Firozpur,1.353,8.467
1969-07-21,Firozpur,0.196,7.816
1969-07-22,Firozpur,17.857,24.892
1969-07-23,Firozpur,0.0,22.403
1969-07-24,Firozpur,2.777,22.939
1969-07-25,Firozpur,9.892,30.538
1969-07-26,Firozpur,36.018,63.502
1969-07-27,Firozpur,1.355,58.506
1969-07-28,Firozpur,1.03,53.686
1969-07-29,Firozpur,4.136,52.453
1969-07-30,Firozpur,0.0,47.208
1969-07-31,Firozpur,0.0,42.487
1969-08-01,Firozpur,0.0,38.238
1969-08-02,Firozpur,0.0,34.414
1969-08-03,Firozpur,0.0,30.973
1969-08-04,Firozpur,0.0,27.876
1969-08-05,Firozpur,0.198,25.286
1969-08-06,Firozpur,0.0,22.758
1969-08-07,Firozpur,1.421,21.903
1969-08-08,Firozpur,0.0,19.713
1969-08-09,Firozpur,0.276,18.017
1969-08-10,Firozpur,2.526,18.741
1969-08-11,Firozpur,10.823,27.69
1969-08-12,Firozpur,5.831,30.752
1969-08-13,Firozpur,3.797,31.474
1969-08-14,Firozpur,1.086,29.413
1969-08-15,Firozpur,16.236,42.707
1969-08-16,Firozpur,5.108,43.545
1969-08-17,Firozpur,1.748,40.938
1969-08-18,Firozpur,1.384,38.229
1969-08-19,Firozpur,1.561,35.967
1969-08-20,Firozpur,0.0,32.37
1969-08-21,Firozpur,0.0,29.133
1969-08-22,Firozpur,0.0,26.22
1969-08-23,Firozpur,0.0,23.598
1969-08-24,Firozpur,0.0,21.238
1969-08-25,Firozpur,0.0,19.114
1969-08-26,Firozpur,0.0,17.203
1969-08-27,Firozpur,0.0,15.483
1969-08-28,Firozpur,0.0,13.934
1969-08-29,Firozpur,0.0,12.541
1969-08-30,Firozpur,0.0,11.287
1969-08-31,Firozpur,0.0,10.158
1969-09-01,Firozpur,0.0,9.142
1969-09-02,Firozpur,0.0,8.228
1969-09-03,Firozpur,0.0,7.405
1969-09-04,Firozpur,0.0,6.665
1969-09-05,Firozpur,0.0,5.998
1969-09-06,Firozpur,0.0,5.398
1969-09-07,Firozpur,0.0,4.859
1969-09-08,Firozpur,4.353,8.726
1969-09-09,Firozpur,0.0,7.853
1969-09-10,Firozpur,0.0,7.068
1969-09-11,Firozpur,22.019,28.38
1969-09-12,Firozpur,16.728,42.271
1969-09-13,Firozpur,4.028,42.071
1969-09-14,Firozpur,3.642,41.506
1969-09-15,Firozpur,1.414,38.769
1969-09-16,Firozpur,0.0,34.892
1969-09-17,Firozpur,0.0,31.403
1969-09-18,Firozpur,0.0,28.262
1969-09-19,Firozpur,0.0,25.436
1969-09-20,Firozpur,0.0,22.892
1969-09-21,Firozpur,0.0,20.603
1969-09-22,Firozpur,0.0,18.543
1969-09-23,Firozpur,0.0,16.689
1969-09-24,Firozpur,0.12,15.14
1969-09-25,Firozpur,0.0,13.626
1969-09-26,Firozpur,0.0,12.263
1969-09-27,Firozpur,0.0,11.037
1969-09-28,Firozpur,0.0,9.933
1969-09-29,Firozpur,0.0,8.94
1969-09-30,Firozpur,0.0,8.046
1969-10-01,Firozpur,0.0,7.241
1969-10-02,Firozpur,0.0,6.517
1969-10-03,Firozpur,0.0,5.866
1969-10-04,Firozpur,0.0,5.279
1969-10-05,Firozpur,0.0,4.751
1969-10-06,Firozpur,0.0,4.276
1969-10-07,Firozpur,0.0,3.848
1969-10-08,Firozpur,0.0,3.464
1969-10-09,Firozpur,0.0,3.117
1969-10-10,Firozpur,0.0,2.805
1970-05-20,Firozpur,0.0,0.216
1970-05-21,Firozpur,0.023,0.217
1970-05-22,Firozpur,0.0,0.195
1970-05-23,Firozpur,6.368,6.544
1970-05-24,Firozpur,0.0,5.89
1970-05-25,Firozpur,0.48,5.781
1970-05-26,Firozpur,0.834,6.037
1970-05-27,Firozpur,0.482,5.915
1970-05-28,Firozpur,0.0,5.324
1970-05-29,Firozpur,0.0,4.791
1970-05-30,Firozpur,0.0,4.312
1970-05-31,Firozpur,0.0,3.881
1970-06-01,Firozpur,0.0,3.493
1970-06-02,Firozpur,0.0,3.144
1970-06-03,Firozpur,0.019,2.848
1970-06-04,Firozpur,0.0,2.563
1970-06-05,Firozpur,3.726,6.034
1970-06-06,Firozpur,7.896,13.326
1970-06-07,Firozpur,0.0,11.994
1970-06-08,Firozpur,0.0,10.794
1970-06-09,Firozpur,0.0,9.715
1970-06-10,Firozpur,0.0,8.743
1970-06-11,Firozpur,0.0,7.869
1970-06-12,Firozpur,0.0,7.082
1970-06-13,Firozpur,0.0,6.374
1970-06-14,Firozpur,0.882,6.618
1970-06-15,Firozpur,5.886,11.842
1970-06-16,Firozpur,0.0,10.658
1970-06-17,Firozpur,0.0,9.592
1970-06-18,Firozpur,0.803,9.436
1970-06-19,Firozpur,2.007,10.5
1970-06-20,Firozpur,1.004,10.453
1970-06-21,Firozpur,0.0,9.408
1970-06-22,Firozpur,0.0,8.467
1970-06-23,Firozpur,0.0,7.621
1970-06-24,Firozpur,0.0,6.858
1970-06-25,Firozpur,0.046,6.219
1970-06-26,Firozpur,0.0,5.597
1970-06-27,Firozpur,0.0,5.037
1970-06-28,Firozpur,0.0,4.534
1970-06-29,Firozpur,0.0,4.08
1970-06-30,Firozpur,9.454,13.126
1970-07-01,Firozpur,3.616,15.429
1970-07-02,Firozpur,0.134,14.02
1970-07-03,Firozpur,4.001,16.618
1970-07-04,Firozpur,6.488,21.444
1970-07-05,Firozpur,0.0,19.3
1970-07-06,Firozpur,0.057,17.427
1970-07-07,Firozpur,2.9,18.584
1970-07-08,Firozpur,2.6,19.326
1970-07-09,Firozpur,0.0,17.393
1970-07-10,Firozpur,0.0,15.654
1970-07-11,Firozpur,0.0,14.089
1970-07-12,Firozpur,0.0,12.68
1970-07-13,Firozpur,0.0,11.412
1970-07-14,Firozpur,0.0,10.271
1970-07-15,Firozpur,0.0,9.244
1970-07-16,Firozpur,0.0,8.319
1970-07-17,Firozpur,0.0,7.487
1970-07-18,Firozpur,0.0,6.739
1970-07-19,Firozpur,0.0,6.065
1970-07-20,Firozpur,0.0,5.458
1970-07-21,Firozpur,8.727,13.639
1970-07-22,Firozpur,0.168,12.443
1970-07-23,Firozpur,1.955,13.153
1970-07-24,Firozpur,0.064,11.902
1970-07-25,Firozpur,0.0,10.712
1970-07-26,Firozpur,0.0,9.641
1970-07-27,Firozpur,0.0,8.677
1970-07-28,Firozpur,0.0,7.809
1970-07-29,Firozpur,0.0,7.028
1970-07-30,Firozpur,0.0,6.325
1970-07-31,Firozpur,0.0,5.693
1970-08-01,Firozpur,0.0,5.124
1970-08-02,Firozpur,3.702,8.313
1970-08-03,Firozpur,1.026,8.507
1970-08-04,Firozpur,0.0,7.657
1970-08-05,Firozpur,1.162,8.053
1970-08-06,Firozpur,4.895,12.142
1970-08-07,Firozpur,7.692,18.621
1970-08-08,Firozpur,2.99,19.748
1970-08-09,Firozpur,0.826,18.6
1970-08-10,Firozpur,0.968,17.707
1970-08-11,Firozpur,0.0,15.937
1970-08-12,Firozpur,18.56,32.903
1970-08-13,Firozpur,4.589,34.201
1970-08-14,Firozpur,19.825,50.607
1970-08-15,Firozpur,14.813,60.359
1970-08-16,Firozpur,10.12,64.443
1970-08-17,Firozpur,14.585,72.584
1970-08-18,Firozpur,0.835,66.161
1970-08-19,Firozpur,0.0,59.545
1970-08-20,Firozpur,0.0,53.59
1970-08-21,Firozpur,0.017,48.248
1970-08-22,Firozpur,0.0,43.423
1970-08-23,Firozpur,0.021,39.102
1970-08-24,Firozpur,2.238,37.43
1970-08-25,Firozpur,0.051,33.739
1970-08-26,Firozpur,17.985,48.35
1970-08-27,Firozpur,1.37,44.885
1970-08-28,Firozpur,0.0,40.397
1970-08-29,Firozpur,0.0,36.357
1970-08-30,Firozpur,0.0,32.721
1970-08-31,Firozpur,1.382,30.831
1970-09-01,Firozpur,0.785,28.534
1970-09-02,Firozpur,0.382,26.063
1970-09-03,Firozpur,0.415,23.871
1970-09-04,Firozpur,14.245,35.729
1970-09-05,Firozpur,3.564,35.72
1970-09-06,Firozpur,0.054,32.202
1970-09-07,Firozpur,1.888,30.87
1970-09-08,Firozpur,0.0,27.783
1970-09-09,Firozpur,0.0,25.005
1970-09-10,Firozpur,1.472,23.977
1970-09-11,Firozpur,0.534,22.113
1970-09-12,Firozpur,0.013,19.914
1970-09-13,Firozpur,0.0,17.923
1970-09-14,Firozpur,0.002,16.132
1970-09-15,Firozpur,0.0,14.519
1970-09-16,Firozpur,0.0,13.067
1970-09-17,Firozpur,0.0,11.761
1970-09-18,Firozpur,0.0,10.585
1970-09-19,Firozpur,0.0,9.526
1970-09-20,Firozpur,0.0,8.573
1970-09-21,Firozpur,0.0,7.716
1970-09-22,Firozpur,1.773,8.718
1970-09-23,Firozpur,0.566,8.412
1970-09-24,Firozpur,1.865,9.436
1970-09-25,Firozpur,0.0,8.492
1970-09-26,Firozpur,0.0,7.643
1970-09-27,Firozpur,0.0,6.879
