date,dam,level_ft,inflow_cusecs,outflow_cusecs,as_of_time,source_title,source_url,published,quote
2019-04-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25.04.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/25.04.2019cwcbull_1.pdf,2019-04-25,*2 PONG DAM                  359.50                             2.904 25-04-2019     47           13         25         - 360 | PUNJAB                   352.81  521.67        2.344
2019-04-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25.04.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/25.04.2019cwcbull_1.pdf,2019-04-25,*3 THEIN                     269.14                             1.880 25-04-2019     80           22         37 348 600 | 146.3
2015-06-25,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2015reservoirbulletin.pdf),https://cwc.gov.in/sites/default/files/25.06.2015reservoirbulletin.pdf,2015-06-25,*1 GOBIND SAGAR(BHAKRA)                                         2.695 25-06-2015     43           41         28 676 1200 | 280.75  268.90      1.711
2015-06-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2015reservoirbulletin.pdf),https://cwc.gov.in/sites/default/files/25.06.2015reservoirbulletin.pdf,2015-06-25,*2 PONG DAM                  359.50  343.20      0.132          2.304 25-06-2015     37           27         22         - 360 | PUNJAB                   352.81  345.77      1.436
2015-06-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2015reservoirbulletin.pdf),https://cwc.gov.in/sites/default/files/25.06.2015reservoirbulletin.pdf,2015-06-25,*3 THEIN                     269.14  256.66      0.821          1.959 25-06-2015     84           77         47 348 600 | 146.3  136.43      0.471
2020-06-25,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/25.06.2020-fb-pdf.pdf,2020-06-25,*1 GOBIND SAGAR(BHAKRA) 512.06 479.63  6.229  1.647 25-06-2020      26         40       29 676 1379
2020-06-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/25.06.2020-fb-pdf.pdf,2020-06-25,Himachal Pradesh                    33    -23         Pong Dam        6.16             2.38  71
2020-06-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25.06.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/25.06.2020-fb-pdf.pdf,2020-06-25,Jammu & Kashmir                     26    -31         Thein           2.34             1.26  10
2018-10-25,Bhakra,1668.93,,,,CWC Weekly Reservoir Storage Bulletin (25.10.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/25.10.2018cwcbull_1.pdf,2018-10-25,*1 GOBIND SAGAR(BHAKRA)              508.69        6.229        5.430 25-10-2018     87        84         84 676 1200 | 280.75  422.63        6.157
2018-10-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25.10.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/25.10.2018cwcbull_1.pdf,2018-10-25,*2 PONG DAM                  359.50                             5.668 25-10-2018     92        74         76            - 360 | PUNJAB                   352.81  525.71        2.344
2018-10-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25.10.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/25.10.2018cwcbull_1.pdf,2018-10-25,*3 THEIN                     269.14                             2.158 25-10-2018     92        60         60 348 600 | 146.3
2023-01-25,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (25012023fb.pdf),https://cwc.gov.in/sites/default/files/25012023fb.pdf,2023-01-25,1 GOBIND SAGAR(BHAKRA)   512.06 495.34   6.229     3.252 25-01-2023     52       43       51 676 1379
2023-01-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25012023fb.pdf),https://cwc.gov.in/sites/default/files/25012023fb.pdf,2023-01-25,Pong Dam | Thein            0.16              0.05  84
2023-01-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25012023fb.pdf),https://cwc.gov.in/sites/default/files/25012023fb.pdf,2023-01-25,Thein            0.16              0.05  84 | Gobind Sagar
2021-02-25,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (25022021fbpdf.pdf),https://cwc.gov.in/sites/default/files/25022021fbpdf.pdf,2021-02-25,Himachal Pradesh            GOBIND SAGAR(BHAKRA)               59
2021-02-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25022021fbpdf.pdf),https://cwc.gov.in/sites/default/files/25022021fbpdf.pdf,2021-02-25,3         PONG DAM(BEAS)                     69
2021-02-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25022021fbpdf.pdf),https://cwc.gov.in/sites/default/files/25022021fbpdf.pdf,2021-02-25,THEIN DAM                 49
2021-03-25,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (25032021-bul.pdf),https://cwc.gov.in/sites/default/files/25032021-bul.pdf,2021-03-25,Himachal Pradesh            GOBIND SAGAR(BHAKRA)               53
2021-03-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25032021-bul.pdf),https://cwc.gov.in/sites/default/files/25032021-bul.pdf,2021-03-25,3         PONG DAM(BEAS)                     55
2021-03-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25032021-bul.pdf),https://cwc.gov.in/sites/default/files/25032021-bul.pdf,2021-03-25,Punjab            1         THEIN DAM                          58
2023-05-25,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (25052023-fb.pdf),https://cwc.gov.in/sites/default/files/25052023-fb.pdf,2023-05-25,1 GOBIND SAGAR(BHAKRA)   512.06 475.56   6.229     1.338 25-05-2023     21          21       25 676 1379
2023-05-25,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (25052023-fb.pdf),https://cwc.gov.in/sites/default/files/25052023-fb.pdf,2023-05-25,*2 PONG DAM(BEAS)        423.67 406.14   6.157     2.240 25-05-2023     36          27       25       0 396
2023-05-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25052023-fb.pdf),https://cwc.gov.in/sites/default/files/25052023-fb.pdf,2023-05-25,Jammu & Kashmir     249               -21           Thein           2.34              1.23  50
2024-07-25,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (25072024-fb.pdf),https://cwc.gov.in/sites/default/files/25072024-fb.pdf,2024-07-25,1 GOBIND SAGAR(BHAKRA)   512.06 488.10      6.229       2.417 25-07-24      39       73        47 676 1379
2024-07-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25072024-fb.pdf),https://cwc.gov.in/sites/default/files/25072024-fb.pdf,2024-07-25,PONG DAM(BEAS)         63
2024-07-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25072024-fb.pdf),https://cwc.gov.in/sites/default/files/25072024-fb.pdf,2024-07-25,THEIN DAM                    25
2022-08-25,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (25082022-fb.pdf),https://cwc.gov.in/sites/default/files/25082022-fb.pdf,2022-08-25,*1 GOBIND SAGAR(BHAKRA)   512.06  505.58       6.229     4.892 25-08-2022      79       51        74 676 1379
2022-08-25,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (25082022-fb.pdf),https://cwc.gov.in/sites/default/files/25082022-fb.pdf,2022-08-25,*2 PONG DAM(BEAS)         423.67  420.91       6.157     4.972 25-08-2022      81       40        73  0 396
2022-08-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25082022-fb.pdf),https://cwc.gov.in/sites/default/files/25082022-fb.pdf,2022-08-25,*4 THEIN DAM
2021-11-25,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (25112021-bulletin.pdf),https://cwc.gov.in/sites/default/files/25112021-bulletin.pdf,2021-11-25,Himachal Pradesh  3            GOBIND SAGAR(BHAKRA)       79
2021-11-25,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (25112021-bulletin.pdf),https://cwc.gov.in/sites/default/files/25112021-bulletin.pdf,2021-11-25,PONG DAM(BEAS)             76
2021-11-25,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (25112021-bulletin.pdf),https://cwc.gov.in/sites/default/files/25112021-bulletin.pdf,2021-11-25,Punjab            1            THEIN DAM                  75
2016-05-26,Bhakra,1566.57,,,,CWC Weekly Reservoir Storage Bulletin (26.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/26.01.2016cwcbull.pdf,2016-05-26,*1 GOBIND SAGAR(BHAKRA)              477.49        6.229        1.693 25-05-2016     27           42         25 676 1200 | 280.75  391.86        6.157
2016-05-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/26.01.2016cwcbull.pdf,2016-05-26,KABINI                    0 NARAYANPUR                       23 PONG DAM               34                                                                  1        8        0 | SHOLAYAR                  0 ALMATTI
2016-05-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/26.01.2016cwcbull.pdf,2016-05-26,*3 THEIN                     269.14                             0.768 21-05-2016     33           84         49 348 600 | 146.3
2020-03-26,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (26.03.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.03.2020-fb-pdf.pdf,2020-03-26,*1 GOBIND SAGAR(BHAKRA) 512.06 488.02  6.229     2.409 26-03-2020     39       52       32 676 1379
2020-03-26,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (26.03.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.03.2020-fb-pdf.pdf,2020-03-26,*2 PONG DAM(BEAS)      423.67 413.96   6.157     3.637 26-03-2020     59       44       27   0 396
2020-03-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.03.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.03.2020-fb-pdf.pdf,2020-03-26,*4 THEIN DAM
2018-04-26,Bhakra,1538.71,,,,CWC Weekly Reservoir Storage Bulletin (26.04.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.04.2018cwcbull_1.pdf,2018-04-26,*1 GOBIND SAGAR(BHAKRA)              469.00        6.229        1.093 26-04-2018     18           19         24 676 1200 | 280.75  394.31        6.157
2018-04-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.04.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.04.2018cwcbull_1.pdf,2018-04-26,PONG DAM                  50
2018-04-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.04.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.04.2018cwcbull_1.pdf,2018-04-26,*3 THEIN                     269.14                             0.526 26-04-2018     22           63         38 348 600 | 146.3
2018-07-26,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (26.07.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.07.2018cwcbull_1.pdf,2018-07-26,GOBIND SAGAR(BHAKRA       37                                                                                                              5         4        4
2018-07-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.07.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.07.2018cwcbull_1.pdf,2018-07-26,PONG DAM                  40
2018-07-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.07.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/26.07.2018cwcbull_1.pdf,2018-07-26,*3 THEIN                     269.14                             1.013 26 / 7 / 2018     43           79         50 348 600 | 146.3
2019-09-26,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (26.09.2019-fb.pdf),https://cwc.gov.in/sites/default/files/26.09.2019-fb.pdf,2019-09-26,*1 GOBIND SAGAR(BHAKRA) 512.06 510.14  6.229     5.354 26-09-2019     86        81       86 676 1200
2019-09-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.09.2019-fb.pdf),https://cwc.gov.in/sites/default/files/26.09.2019-fb.pdf,2019-09-26,Pong Dam | 6.16              5.36  4
2019-09-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.09.2019-fb.pdf),https://cwc.gov.in/sites/default/files/26.09.2019-fb.pdf,2019-09-26,Jammu & Kashmir                     422        -21     Thein                 2.34              2.00  18
2017-10-26,Bhakra,1664.3,,,,CWC Weekly Reservoir Storage Bulletin (26.10.2017cwc.pdf),https://cwc.gov.in/sites/default/files/26.10.2017cwc.pdf,2017-10-26,*1 GOBIND SAGAR(BHAKRA)              507.28        6.229        5.209 26-10-2017     84        66         83 676 1200 | 280.75  417.74        6.157
2017-10-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.10.2017cwc.pdf),https://cwc.gov.in/sites/default/files/26.10.2017cwc.pdf,2017-10-26,*2 PONG DAM                  359.50                             4.549 26-10-2017     74        65         74            - 360 | PUNJAB                   352.81  514.87        2.344
2017-10-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.10.2017cwc.pdf),https://cwc.gov.in/sites/default/files/26.10.2017cwc.pdf,2017-10-26,*3 THEIN                     269.14                             1.416 26-10-2017     60        59         58 348 600 | 146.3
2015-11-26,Bhakra,1663.35,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2015bulletin.pdf),https://cwc.gov.in/sites/default/files/26.11.2015bulletin.pdf,2015-11-26,*1 GOBIND SAGAR(BHAKRA)              506.99        6.229        5.165 26-11-2015     83           75         78 676 1200 | 280.75  416.16        6.157
2015-11-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2015bulletin.pdf),https://cwc.gov.in/sites/default/files/26.11.2015bulletin.pdf,2015-11-26,*2 PONG DAM                  359.50                             4.213 26-11-2015     68           51         65         - 360 | PUNJAB                   352.81  506.58        2.344
2015-11-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2015bulletin.pdf),https://cwc.gov.in/sites/default/files/26.11.2015bulletin.pdf,2015-11-26,*3 THEIN                     269.14  278.70        1.711        0.939 26-11-2015     40           46         57 348 600 | 146.3  355.65        0.132
2020-11-26,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2020-fb-e-office.pdf),https://cwc.gov.in/sites/default/files/26.11.2020-fb-e-office.pdf,2020-11-26,Himachal Pradesh  3          GOBIND SAGAR(BHAKRA)              72
2020-11-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2020-fb-e-office.pdf),https://cwc.gov.in/sites/default/files/26.11.2020-fb-e-office.pdf,2020-11-26,Pong Dam
2020-11-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26.11.2020-fb-e-office.pdf),https://cwc.gov.in/sites/default/files/26.11.2020-fb-e-office.pdf,2020-11-26,Punjab            1          THEIN DAM                         64
2019-12-26,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (26.12.2019-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.12.2019-fb-pdf.pdf,2019-12-26,*1 GOBIND SAGAR(BHAKRA) 512.06 501.96  6.229     4.129 26-12-2019     66        80       66 676 1379
2019-12-26,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (26.12.2019-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.12.2019-fb-pdf.pdf,2019-12-26,*2 PONG DAM(BEAS)       423.67 417.77  6.157     4.421 26-12-2019     72        68       53   0 396
2019-12-26,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (26.12.2019-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/26.12.2019-fb-pdf.pdf,2019-12-26,*4 THEIN DAM            527.91 517.72  2.344     1.629 26-12-2019     69        66       47 348 600 | RAJASTHAN
2022-05-26,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (26052022.pdf),https://cwc.gov.in/sites/default/files/26052022.pdf,2022-05-26,*1 GOBIND SAGAR(BHAKRA)   512.06  475.52       6.229     1.330 26-05-2022     21         8       25 676 1379
2022-05-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26052022.pdf),https://cwc.gov.in/sites/default/files/26052022.pdf,2022-05-26,Himachal Pradesh    60                 -75       Pong Dam                           1.62  -14
2022-05-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26052022.pdf),https://cwc.gov.in/sites/default/files/26052022.pdf,2022-05-26,Punjab              17                 -68       Thein                0.13          1.01  50
2021-08-26,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (26082021-fullbull.pdf),https://cwc.gov.in/sites/default/files/26082021-fullbull.pdf,2021-08-26,Himachal Pradesh  3          GOBIND SAGAR(BHAKRA)         64
2021-08-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26082021-fullbull.pdf),https://cwc.gov.in/sites/default/files/26082021-fullbull.pdf,2021-08-26,PONG DAM(BEAS)               52
2021-08-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26082021-fullbull.pdf),https://cwc.gov.in/sites/default/files/26082021-fullbull.pdf,2021-08-26,Punjab            1          THEIN DAM                    56
2024-09-26,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (26092024-fbpdf_1.pdf),https://cwc.gov.in/sites/default/files/26092024-fbpdf_1.pdf,2024-09-26,Uttar Pradesh           1   GOBIND SAGAR(BHAKRA)  78 | 7
2024-09-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26092024-fbpdf_1.pdf),https://cwc.gov.in/sites/default/files/26092024-fbpdf_1.pdf,2024-09-26,8   PONG DAM(BEAS)        78
2024-09-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26092024-fbpdf_1.pdf),https://cwc.gov.in/sites/default/files/26092024-fbpdf_1.pdf,2024-09-26,THEIN DAM                    35                                                                             51%  61%        71%
2024-12-26,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (26122024-fb_1.pdf),https://cwc.gov.in/sites/default/files/26122024-fb_1.pdf,2024-12-26,Odisha                16   GOBIND SAGAR(BHAKRA)  70
2024-12-26,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (26122024-fb_1.pdf),https://cwc.gov.in/sites/default/files/26122024-fb_1.pdf,2024-12-26,Punjab                10   PONG DAM(BEAS)        58 | Rajasthan
2024-12-26,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (26122024-fb_1.pdf),https://cwc.gov.in/sites/default/files/26122024-fb_1.pdf,2024-12-26,THEIN DAM             51
2017-07-27,Bhakra,1616.86,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_1.pdf,2017-07-27,*1 GOBIND SAGAR(BHAKRA)              492.82        6.229        3.232 27-07-2017     52        38         51 676 1200 | 280.75  408.02        6.157
2017-07-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_1.pdf,2017-07-27,*2 PONG DAM                  359.50                             2.666 27-07-2017     43        22         38            - 360 | PUNJAB                   352.81  521.33        2.344
2017-07-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_1.pdf,2017-07-27,*3 THEIN                     269.14                             1.841 26-07-2017     79        39         47 348 600 | 146.3
2017-07-27,Bhakra,1616.86,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_2.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_2.pdf,2017-07-27,*1 GOBIND SAGAR(BHAKRA)              492.82        6.229        3.232 27-07-2017     52        38         51 676 1200 | 280.75  408.02        6.157
2017-07-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_2.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_2.pdf,2017-07-27,*2 PONG DAM                  359.50                             2.666 27-07-2017     43        22         38            - 360 | PUNJAB                   352.81  521.33        2.344
2017-07-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2017cwcbull_2.pdf),https://cwc.gov.in/sites/default/files/27.01.2017cwcbull_2.pdf,2017-07-27,*3 THEIN                     269.14                             1.841 26-07-2017     79        39         47 348 600 | 146.3
2018-12-27,Bhakra,1658.37,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2018cwcbull_1.pdf,2018-12-27,*1 GOBIND SAGAR(BHAKRA)              505.47        6.229        4.933 27-12-2018     79           66         65 676 1200 | 280.75  415.95        6.157
2018-12-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2018cwcbull_1.pdf,2018-12-27,*2 PONG DAM                  359.50                             4.170 27-12-2018     68           52         52         - 360 | PUNJAB                   352.81  517.04        2.344
2018-12-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.01.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.01.2018cwcbull_1.pdf,2018-12-27,*3 THEIN                     269.14                             1.538 27-12-2018     66           38         43 348 600 | 146.3
2020-02-27,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (27.02.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27.02.2020-fb-pdf.pdf,2020-02-27,*1 GOBIND SAGAR(BHAKRA)  512.06  490.95       6.229     2.736 27-02-2020     44       61        42 676 1379
2020-02-27,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (27.02.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27.02.2020-fb-pdf.pdf,2020-02-27,*2 PONG DAM(BEAS)        423.67  415.03       6.157     3.849 27-02-2020     63       49        34  0 396
2020-02-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.02.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27.02.2020-fb-pdf.pdf,2020-02-27,*4 THEIN DAM
2017-04-27,Bhakra,1543.37,,,,CWC Weekly Reservoir Storage Bulletin (27.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/27.04.2017cwcbull.pdf,2017-04-27,*1 GOBIND SAGAR(BHAKRA)              470.42        6.229        1.185 27-04-2017     19           26         26 676 1200 | 280.75  396.66        6.157
2017-04-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/27.04.2017cwcbull.pdf,2017-04-27,*2 PONG DAM                  359.50                             1.033 27-04-2017     17           13         29         - 360 | PUNJAB                   352.81  516.13        2.344
2017-04-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/27.04.2017cwcbull.pdf,2017-04-27,*3 THEIN                     269.14                             1.477 27-04-2017     63           24         39 348 600 | 146.3
2019-06-27,Bhakra,1604.36,,,,CWC Weekly Reservoir Storage Bulletin (27.06.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.06.2019cwcbull_1.pdf,2019-06-27,*1 GOBIND SAGAR(BHAKRA)              489.01        6.229        2.519 27-06-2019     40           6          25 676 1200 | 280.75  405.10        6.157
2019-06-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.06.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.06.2019cwcbull_1.pdf,2019-06-27,*2 PONG DAM                  359.50                             2.072 27-06-2019     34           6          20         - 360 | PUNJAB                   352.81  511.51        2.344
2019-06-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.06.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/27.06.2019cwcbull_1.pdf,2019-06-27,*3 THEIN                     269.14  267.75        1.711        1.192 27-06-2019     51           30         43 348 600 | RAJASTHAN                 146.3  345.30        0.132
2016-10-27,Bhakra,1638.71,,,,CWC Weekly Reservoir Storage Bulletin (27.10.2016cwcbulletinf.pdf),https://cwc.gov.in/sites/default/files/27.10.2016cwcbulletinf.pdf,2016-10-27,*1 GOBIND SAGAR(BHAKRA)              499.48        6.229        4.080 25-10-2016     66        90         86 676 1200 | 280.75  415.14        6.157
2016-10-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27.10.2016cwcbulletinf.pdf),https://cwc.gov.in/sites/default/files/27.10.2016cwcbulletinf.pdf,2016-10-27,*2 PONG DAM                  359.50                             3.997 26-10-2016     65        78         76            - 360 | PUNJAB                   352.81  514.17        2.344
2016-10-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27.10.2016cwcbulletinf.pdf),https://cwc.gov.in/sites/default/files/27.10.2016cwcbulletinf.pdf,2016-10-27,*3 THEIN                     269.14                             1.360 27-10-2016     58        53         60 348 600 | 146.3
2021-05-27,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (27012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27012021-fb-pdf.pdf,2021-05-27,GOBIND SAGAR(BHAKRA)      31
2021-05-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27012021-fb-pdf.pdf,2021-05-27,PONG DAM(BEAS)            50
2021-05-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27012021-fb-pdf.pdf,2021-05-27,Punjab            1            THEIN DAM             66
2022-01-27,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (27012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/27012022-bulletin.pdf,2022-01-27,Himachal Pradesh  3            GOBIND SAGAR(BHAKRA)       78
2022-01-27,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (27012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/27012022-bulletin.pdf,2022-01-27,*2 PONG DAM(BEAS)         423.67  408.45       6.157     2.629 27-01-2022     43       38        43  0 396
2022-01-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/27012022-bulletin.pdf,2022-01-27,*4 THEIN DAM
2023-04-27,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (27042023-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27042023-fb-pdf.pdf,2023-04-27,1 GOBIND SAGAR(BHAKRA)   512.06 479.19   6.229     1.612 27-04-2023     26          23       28 676 1379
2023-04-27,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (27042023-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27042023-fb-pdf.pdf,2023-04-27,*2 PONG DAM(BEAS)        423.67 405.93   6.157     2.206 27-04-2023     36          28       26   0 396
2023-04-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27042023-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/27042023-fb-pdf.pdf,2023-04-27,Jammu & Kashmir     166             -89             Thein           2.34              1.14  50
2020-08-27,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (27082020-full-bul.pdf),https://cwc.gov.in/sites/default/files/27082020-full-bul.pdf,2020-08-27,*1 GOBIND SAGAR(BHAKRA)  512.06  503.76       6.229     4.388 27-08-2020     70       87        81 676 1379 | 423.67  416.75       6.157
